policy_id,driver_age,vehicle_age,vehicle_type,annual_mileage,accident_history,location_risk_score,policy_duration_years,previous_claims,credit_score,claim_cost
7802,46,0,Sedan,6643,0,0.83,7,0,714,559
7803,61,3,Sedan,6263,1,0.76,2,0,675,1164
7804,51,3,SUV,7934,0,0.97,8,0,685,642
7805,30,1,Hatchback,27523,0,0.86,8,0,631,936
7806,59,18,SUV,12174,2,0.94,6,0,689,1525
7807,26,11,Truck,5215,1,0.76,4,0,665,1250
7808,59,9,Sedan,9776,1,0.84,2,0,661,1203
7809,48,12,Convertible,23724,0,0.36,3,0,630,0
7810,24,19,Sedan,29090,1,0.7,3,0,662,1720
7811,21,14,Truck,19100,1,0.28,3,0,755,2659
7812,36,2,Hatchback,14699,0,0.16,4,0,680,1485
7813,59,19,SUV,23474,0,0.62,7,0,735,985
7814,47,12,Sedan,6116,1,0.8,9,0,556,1770
7815,48,7,Sedan,12750,1,0.17,4,0,654,1652
7816,52,6,Convertible,18580,0,0.26,7,0,691,618
7817,74,7,SUV,18932,1,0.18,6,0,669,2402
7818,38,17,Convertible,15932,0,0.67,9,1,676,1977
7819,78,8,Convertible,26718,1,0.17,8,0,631,2114
7820,48,5,Hatchback,18246,1,0.18,2,0,711,1507
7821,36,3,Sedan,23545,1,0.34,3,0,570,1019
7822,48,14,SUV,24640,0,0.34,6,0,643,671
7823,70,4,Hatchback,14340,1,0.6,5,0,656,1093
7824,49,4,Hatchback,24560,0,0.13,2,0,621,165
7825,19,6,Hatchback,11380,0,0.65,2,1,651,2100
7826,76,8,Truck,19988,1,0.47,5,0,552,1012
7827,69,6,Truck,20833,0,0.26,5,1,585,1590
7828,27,8,Hatchback,24729,0,0.69,1,0,714,496
7829,19,19,Truck,28380,1,0.4,3,0,662,1279
7830,19,9,SUV,14332,0,0.84,9,0,631,0
7831,77,3,Sedan,24317,0,0.99,3,0,699,0
7832,41,5,SUV,29125,1,0.8,6,1,719,2983
7833,34,13,Sedan,10655,0,0.77,6,0,740,388
7834,49,8,Truck,7448,0,0.42,2,0,556,144
7835,33,0,SUV,19185,0,0.58,7,0,719,1654
7836,33,16,Convertible,22211,2,0.15,9,1,592,3624
7837,63,12,Hatchback,27280,0,0.75,9,0,665,845
7838,56,6,Sedan,6203,1,0.71,8,0,681,1356
7839,70,8,Sedan,11619,0,0.34,5,1,730,2234
7840,48,10,Convertible,11798,0,0.58,8,0,673,754
7841,60,2,Convertible,22228,0,0.71,9,0,664,0
7842,41,11,Hatchback,7971,0,0.43,1,0,608,2016
7843,18,2,Truck,6268,0,0.75,1,0,566,176
7844,28,14,SUV,20952,2,0.82,5,1,607,3919
7845,72,9,SUV,9744,1,0.3,7,0,720,1632
7846,38,0,SUV,12735,0,0.37,9,0,652,584
7847,21,13,Truck,19548,0,0.46,9,1,733,2748
7848,24,19,Hatchback,14821,0,0.31,3,0,614,1801
7849,43,5,SUV,8530,0,0.8,1,0,689,942
7850,64,1,Sedan,10085,0,0.61,3,0,658,1107
7851,67,7,Sedan,13995,0,0.44,8,0,715,256
7852,29,0,Sedan,29703,0,0.11,7,0,639,1525
7853,48,3,Convertible,7264,0,0.39,5,0,644,1248
7854,34,3,Convertible,5019,0,0.85,9,1,711,1880
7855,50,4,Truck,23165,1,0.77,4,0,546,2169
7856,28,19,SUV,17962,0,0.16,6,0,643,233
7857,45,8,Convertible,28241,1,0.82,5,0,567,1211
7858,49,12,Sedan,26218,1,0.26,6,0,649,2608
7859,18,17,Convertible,12296,1,0.99,4,0,629,582
7860,64,16,Sedan,21333,0,0.88,3,0,680,781
7861,45,0,SUV,13748,1,0.92,5,0,673,1146
7862,70,14,Truck,23628,0,0.79,5,1,636,1789
7863,59,1,Hatchback,24367,0,0.74,2,0,602,44
7864,24,15,Hatchback,16755,2,0.32,4,0,654,3738
7865,19,19,Sedan,7725,2,0.63,3,0,715,1728
7866,59,4,Convertible,25983,1,0.73,7,0,601,1322
7867,41,18,Convertible,26750,0,0.36,5,0,575,845
7868,21,4,Sedan,18025,0,0.46,6,1,558,2587
7869,61,1,SUV,9887,3,0.95,7,0,573,2998
7870,36,6,Sedan,18658,1,0.47,2,0,650,857
7871,43,2,SUV,21580,0,0.38,4,0,580,809
7872,28,16,Truck,10226,1,0.2,6,0,631,848
7873,57,2,Truck,7828,0,0.41,3,0,673,940
7874,67,12,Sedan,18031,0,0.65,6,1,544,2771
7875,60,6,Truck,8988,0,0.23,1,1,699,2191
7876,28,2,Convertible,27116,0,0.64,8,0,721,838
7877,62,14,SUV,26663,0,0.77,5,0,743,1314
7878,20,17,Hatchback,23853,0,0.79,1,0,724,194
7879,29,9,Hatchback,23014,1,0.99,1,1,771,2879
7880,20,6,Truck,19239,0,0.49,3,1,662,2979
7881,59,8,SUV,8278,0,0.13,6,0,690,506
7882,44,4,Convertible,23422,0,0.87,2,0,637,1013
7883,66,19,Hatchback,26816,0,0.18,8,1,683,1620
7884,71,7,Convertible,26405,0,0.88,7,0,657,57
7885,19,13,Convertible,25714,1,0.98,2,2,567,4109
7886,66,3,Hatchback,11470,0,0.92,1,0,575,558
7887,33,19,Hatchback,28461,0,0.97,7,0,740,135
7888,19,13,Truck,17766,0,0.12,7,0,658,2320
7889,77,11,SUV,9761,1,0.11,3,0,721,2056
7890,71,1,Sedan,26603,1,0.29,8,0,622,2373
7891,47,12,SUV,28385,2,0.82,8,0,605,2154
7892,37,0,Sedan,6387,0,0.18,5,0,646,1356
7893,55,19,Hatchback,22025,0,0.77,7,0,689,815
7894,45,6,Convertible,20146,0,0.11,3,1,720,2448
7895,42,8,SUV,26996,0,0.76,6,1,659,1251
7896,49,16,Convertible,12210,2,0.33,3,0,683,2742
7897,78,12,SUV,5574,1,0.5,9,0,643,1543
7898,27,9,SUV,14913,0,0.98,7,2,723,2709
7899,77,15,Convertible,14210,1,0.6,1,0,724,1834
7900,59,5,Truck,12796,1,0.17,8,0,611,2211
7901,57,15,Hatchback,16612,0,0.89,9,1,669,1265
7902,50,10,Truck,29975,1,0.39,2,0,600,1843
7903,30,19,Truck,26074,1,0.63,1,0,691,1514
7904,73,2,SUV,6456,0,0.74,4,0,630,346
7905,58,8,Hatchback,6595,0,0.8,9,0,610,123
7906,71,14,SUV,29692,0,0.49,6,0,548,653
7907,59,12,Sedan,12986,0,0.8,8,0,704,524
7908,64,9,SUV,29958,1,0.21,7,0,660,1964
7909,54,19,Convertible,18146,0,0.57,5,0,663,873
7910,71,12,SUV,23513,1,0.12,5,1,692,2972
7911,33,16,Sedan,15042,0,0.47,6,1,612,1974
7912,62,6,SUV,5831,0,0.43,6,1,604,2242
7913,39,5,Sedan,26352,0,0.98,5,1,677,1698
7914,74,12,Hatchback,15973,0,0.46,8,0,708,1607
7915,37,16,SUV,24865,1,0.92,3,1,677,3148
7916,67,14,Sedan,23501,1,0.49,9,1,730,2807
7917,60,3,Hatchback,25866,1,0.58,5,0,678,739
7918,44,14,Convertible,23390,0,0.42,9,1,675,1853
7919,58,13,Truck,15763,0,0.68,5,0,691,1111
7920,33,10,Sedan,13488,1,0.77,3,1,638,2523
7921,51,3,Convertible,11760,0,0.81,9,0,588,0
7922,49,2,Hatchback,13910,0,0.72,2,1,651,1690
7923,43,1,Convertible,10694,1,0.4,5,0,686,1474
7924,42,19,SUV,27446,0,0.4,3,1,607,2967
7925,19,9,Truck,24463,1,0.41,7,0,580,1416
7926,29,12,Sedan,26662,0,0.13,4,0,614,1400
7927,57,19,Hatchback,5010,1,0.95,8,0,717,1534
7928,26,17,Truck,9880,0,0.28,1,1,675,1631
7929,29,15,Hatchback,21794,2,0.24,5,0,644,2315
7930,43,10,Convertible,15846,0,0.6,8,0,602,510
7931,26,9,Hatchback,19490,1,0.14,2,0,664,2047
7932,27,8,Hatchback,18517,0,0.85,6,0,659,169
7933,49,11,Convertible,21982,1,0.89,7,0,673,548
7934,74,18,Convertible,22207,1,0.46,6,0,775,1178
7935,51,0,Truck,29260,0,0.97,3,1,675,2010
7936,65,17,Sedan,15589,1,0.39,6,0,615,2784
7937,37,13,Convertible,10217,0,0.33,7,0,581,1149
7938,56,0,Truck,12086,0,0.99,3,1,622,2060
7939,77,16,Hatchback,17306,0,0.33,2,2,627,3586
7940,19,10,Hatchback,5312,0,0.5,3,0,691,1168
7941,18,19,SUV,16166,0,0.65,1,0,619,1252
7942,68,14,Convertible,11671,1,0.39,7,0,600,2083
7943,77,3,Truck,28084,0,0.45,4,0,677,1047
7944,53,14,Truck,16930,0,0.75,3,1,619,1852
7945,41,13,Sedan,7492,2,0.75,6,2,679,4374
7946,71,0,Truck,15137,1,0.82,3,0,608,1556
7947,44,8,Convertible,21614,1,0.63,3,0,626,1645
7948,19,6,Truck,25124,0,0.31,9,0,621,549
7949,48,10,SUV,15864,0,0.4,2,0,671,1718
7950,74,1,Hatchback,20346,1,0.91,5,0,643,1702
7951,31,1,Hatchback,20224,0,0.76,2,0,589,644
7952,19,5,Truck,19694,1,0.18,6,0,585,2520
7953,46,18,Truck,16646,1,0.78,4,0,634,1719
7954,32,19,Truck,16775,0,0.4,7,0,579,714
7955,29,13,Truck,5043,2,0.12,1,0,629,1897
7956,54,2,SUV,12532,0,0.54,8,0,663,49
7957,45,6,Convertible,29476,1,0.9,2,0,591,1849
7958,37,6,SUV,28662,0,0.5,4,1,692,2202
7959,78,3,SUV,24841,1,0.99,7,0,719,1144
7960,56,4,SUV,10384,0,0.26,8,0,704,927
7961,41,16,Hatchback,10615,1,0.42,9,0,683,1744
7962,38,3,SUV,26890,0,0.11,5,0,671,1859
7963,27,12,Truck,7995,0,0.15,9,0,662,767
7964,63,15,SUV,25022,1,0.42,9,1,668,3162
7965,31,15,Truck,18108,0,0.58,3,1,620,3277
7966,54,1,Convertible,28901,0,0.31,7,0,649,1909
7967,35,17,Hatchback,19407,0,0.25,8,0,657,0
7968,41,0,Convertible,16559,1,0.48,1,0,682,720
7969,31,17,Convertible,24668,0,0.25,5,0,570,1984
7970,51,7,Hatchback,15534,1,0.67,1,0,661,1898
7971,75,10,Truck,29746,1,0.96,3,0,703,1195
7972,29,14,Truck,9341,1,0.83,2,0,620,1561
7973,39,15,Truck,14831,1,0.29,2,0,645,1682
7974,73,16,Hatchback,5616,1,0.96,4,0,557,845
7975,23,16,SUV,5239,1,0.78,5,0,653,1913
7976,53,11,Sedan,11052,0,0.24,1,0,576,1038
7977,62,9,SUV,11454,1,0.62,6,0,622,2138
7978,53,19,SUV,15048,0,0.97,5,0,648,294
7979,39,5,Convertible,14114,0,0.19,4,0,620,1481
7980,31,7,Sedan,26271,0,0.34,6,0,642,1132
7981,33,12,Truck,23288,0,0.44,2,0,669,217
7982,78,1,SUV,27549,2,0.2,8,0,648,3654
7983,53,18,Hatchback,22196,0,0.37,6,1,657,1463
7984,73,9,SUV,9999,0,0.72,3,0,557,1473
7985,42,3,Truck,29026,0,0.53,4,2,642,3410
7986,49,11,SUV,6730,0,0.48,2,0,539,1366
7987,50,17,Convertible,8424,1,0.49,4,0,630,1399
7988,62,6,Convertible,11062,0,0.78,9,0,742,356
7989,53,19,SUV,7207,0,0.99,4,1,697,1751
7990,37,3,Convertible,18031,2,0.63,8,1,579,2837
7991,35,6,Hatchback,18867,0,0.78,3,1,623,2023
7992,55,9,Sedan,8368,1,0.44,5,0,641,1505
7993,20,14,SUV,26855,1,0.87,2,0,675,395
7994,40,11,Hatchback,7227,1,0.48,9,1,693,3788
7995,49,0,Hatchback,29023,2,0.94,9,0,731,2102
7996,62,19,Hatchback,20754,0,0.77,7,0,602,733
7997,76,17,Truck,15452,0,0.74,2,0,661,255
7998,33,15,SUV,17817,1,0.36,4,1,562,3335
7999,76,4,SUV,18706,0,0.82,6,0,670,1069
8000,22,18,SUV,19362,0,0.19,9,1,675,1814
8001,21,3,Sedan,18226,0,0.58,6,0,651,1030
8002,38,5,Hatchback,16109,0,0.76,4,0,683,25
8003,57,16,SUV,16712,0,0.9,1,1,607,1192
8004,68,6,Convertible,25764,1,0.61,7,1,584,2272
8005,31,6,Truck,23204,0,0.33,7,0,602,2035
8006,56,8,Sedan,5188,0,0.86,6,0,669,854
8007,48,12,Truck,14414,0,0.79,3,0,716,528
8008,31,19,Hatchback,10221,0,0.24,5,1,607,3145
8009,23,13,Convertible,13670,0,0.89,7,1,616,1172
8010,29,15,Hatchback,11746,0,0.96,6,1,656,1054
8011,33,8,SUV,19331,0,0.58,7,0,822,480
8012,34,14,Truck,16254,0,0.13,5,0,628,2136
8013,62,4,Convertible,15217,1,0.92,1,1,698,2832
8014,40,17,Truck,20583,1,0.21,5,0,641,1515
8015,31,19,Sedan,9612,0,0.67,2,0,623,318
8016,78,7,Convertible,23272,0,0.46,2,2,584,3407
8017,24,14,Sedan,6550,1,0.99,4,0,635,568
8018,63,8,Convertible,20800,0,0.93,6,1,692,1505
8019,49,18,SUV,28443,0,0.81,5,0,607,230
8020,32,5,Truck,19565,0,0.28,7,0,655,999
8021,61,3,Truck,10233,1,0.73,8,0,607,1794
8022,34,10,Hatchback,27019,1,0.61,1,0,629,2383
8023,58,9,Convertible,16447,0,0.22,8,0,574,322
8024,71,2,Convertible,19036,1,0.82,3,0,766,1597
8025,64,0,Sedan,15998,0,0.18,2,0,665,1471
8026,61,11,Convertible,5033,0,0.53,2,0,634,682
8027,51,14,Truck,29871,2,0.48,5,0,715,2154
8028,22,14,Convertible,16971,2,0.83,2,0,645,1798
8029,62,13,Hatchback,6429,0,0.48,4,1,673,1125
8030,44,6,Hatchback,26630,0,0.72,3,1,728,2187
8031,69,16,Truck,15381,0,0.53,8,1,724,1625
8032,40,18,Truck,6987,0,0.62,9,0,593,0
8033,57,6,Truck,27655,1,0.32,6,1,651,3161
8034,76,2,Convertible,24266,1,0.28,4,0,714,1994
8035,31,2,Convertible,20260,2,0.74,2,0,596,2592
8036,32,17,SUV,15969,0,0.21,8,1,637,3430
8037,60,19,Sedan,16889,0,0.26,3,0,635,1100
8038,50,13,Convertible,21246,0,0.95,2,0,675,229
8039,70,2,SUV,20709,0,0.33,4,0,690,991
8040,48,6,SUV,6547,0,0.39,2,0,708,981
8041,52,6,Hatchback,21846,1,0.67,3,0,654,1080
8042,34,4,Convertible,16507,1,0.5,9,1,598,2595
8043,45,2,SUV,28091,1,0.6,7,0,632,1351
8044,36,17,Hatchback,26689,0,0.23,1,0,597,583
8045,63,14,Sedan,5513,1,0.71,5,1,616,3491
8046,71,19,Hatchback,17288,2,0.24,5,0,685,3395
8047,79,13,Sedan,18550,0,0.77,9,1,578,833
8048,40,3,Truck,10174,0,0.57,1,0,622,901
8049,49,7,Truck,8566,1,0.83,1,0,695,1257
8050,57,12,Hatchback,25187,0,0.26,7,0,684,1141
8051,30,7,Truck,8938,0,0.44,7,0,610,151
8052,76,14,Convertible,6471,1,0.86,8,0,605,352
8053,37,16,Hatchback,29387,0,0.82,4,0,729,483
8054,52,4,SUV,21721,0,0.97,7,1,669,1561
8055,22,19,Convertible,12051,0,0.3,6,0,609,758
8056,26,3,Hatchback,12444,1,0.59,1,0,648,1416
8057,46,10,Sedan,8412,0,0.12,2,0,704,1504
8058,23,17,Truck,7392,1,0.97,8,0,605,1600
8059,42,9,Truck,20729,0,0.26,6,0,604,571
8060,48,16,Truck,5976,0,0.91,7,1,661,1179
8061,39,14,Hatchback,26362,0,0.71,8,1,582,1893
8062,19,5,Convertible,15437,0,0.94,5,0,616,982
8063,62,15,Sedan,9068,1,0.32,5,0,628,1707
8064,22,14,Truck,14895,1,0.41,2,1,517,2987
8065,77,7,Convertible,22255,0,0.25,4,0,654,394
8066,44,8,SUV,8409,1,0.48,2,0,681,743
8067,42,10,SUV,23973,0,0.95,7,0,748,1730
8068,25,1,Sedan,17744,3,0.61,9,1,680,4435
8069,72,12,Truck,6549,0,0.47,2,0,599,353
8070,18,3,SUV,20085,1,0.39,4,0,627,846
8071,37,8,Convertible,16699,3,0.63,8,0,743,3812
8072,61,4,Convertible,25845,1,0.75,9,1,673,2096
8073,40,18,SUV,19736,1,0.47,4,0,702,1392
8074,49,2,Truck,7621,0,0.31,8,0,621,644
8075,28,2,Sedan,7529,0,0.63,7,0,639,747
8076,56,5,Truck,15349,0,0.43,5,0,647,1208
8077,64,9,Hatchback,28546,0,0.99,4,0,696,186
8078,71,4,SUV,19741,1,0.5,6,0,629,1295
8079,41,2,Hatchback,13351,0,0.49,6,0,680,1970
8080,28,6,SUV,15294,0,0.86,2,0,650,408
8081,46,17,Sedan,16000,0,0.33,3,0,589,1010
8082,71,7,Truck,15191,1,0.16,6,0,650,1214
8083,43,0,Truck,11399,0,0.87,4,0,705,728
8084,33,3,SUV,7581,1,0.63,3,0,650,2226
8085,52,6,Convertible,27949,1,0.33,4,0,634,1359
8086,37,13,Hatchback,18926,0,0.41,6,0,721,0
8087,63,12,Truck,28489,0,0.48,3,0,669,659
8088,20,9,Truck,28340,0,0.71,1,0,581,1555
8089,18,17,SUV,24318,3,0.52,6,0,636,3088
8090,75,0,Convertible,23695,0,0.46,2,0,663,2121
8091,70,3,Hatchback,24179,1,0.8,9,1,662,2238
8092,64,15,Convertible,20168,1,0.16,6,0,676,1062
8093,18,15,Convertible,9328,0,0.69,1,0,642,381
8094,34,17,SUV,11823,3,0.5,4,0,639,2496
8095,19,7,Convertible,25712,1,0.4,5,0,651,1354
8096,46,9,Hatchback,24972,0,0.93,8,0,690,583
8097,37,15,Sedan,24500,0,0.8,3,0,616,297
8098,23,10,Sedan,26037,1,0.3,9,0,646,2370
8099,25,5,Hatchback,8747,0,0.69,9,0,662,354
8100,46,0,SUV,28208,1,0.84,5,0,623,723
8101,65,11,Truck,6459,0,0.99,4,0,673,413
8102,68,5,SUV,9430,0,0.73,7,0,667,716
8103,50,12,Hatchback,23835,1,0.72,9,0,547,1396
8104,20,16,Convertible,12331,1,0.65,6,0,652,841
8105,77,0,Sedan,25474,0,0.14,7,0,721,1309
8106,52,7,Convertible,16180,0,0.63,1,0,725,1385
8107,22,7,SUV,13963,0,0.82,4,0,684,37
8108,44,10,Hatchback,26425,0,0.46,2,0,714,0
8109,61,13,Sedan,22495,0,0.63,1,0,642,0
8110,29,9,Hatchback,16503,1,0.93,7,0,678,1174
8111,37,14,Sedan,17598,2,0.25,4,0,658,1874
8112,62,6,Sedan,14786,0,0.35,2,1,683,2334
8113,37,6,Sedan,15921,0,0.2,5,0,742,1294
8114,26,9,SUV,14473,0,0.55,7,0,700,1152
8115,56,3,Hatchback,24969,1,0.86,2,0,633,2550
8116,21,17,Truck,28985,0,0.49,7,0,729,0
8117,68,9,Truck,19464,0,0.16,3,0,662,313
8118,71,18,Truck,16020,2,0.34,8,0,683,3240
8119,36,13,Hatchback,7373,0,0.9,7,0,638,693
8120,55,12,Convertible,19352,0,0.6,1,0,687,1302
8121,44,14,Hatchback,28226,0,0.92,9,2,670,1789
8122,62,15,Sedan,20344,0,0.85,6,0,707,0
8123,60,1,Convertible,13533,0,0.47,4,0,625,1332
8124,30,3,Sedan,26482,1,0.67,6,0,698,1356
8125,30,17,Sedan,18125,1,0.7,2,0,528,2088
8126,77,16,Hatchback,9723,3,0.77,2,0,619,2760
8127,74,9,Truck,24202,0,0.4,8,0,583,822
8128,39,8,Convertible,24309,0,0.36,5,1,667,3304
8129,45,14,SUV,14464,0,0.72,7,1,698,1489
8130,69,11,Truck,5709,0,0.84,1,1,650,2060
8131,64,8,SUV,11992,0,0.47,6,1,718,1471
8132,70,13,Hatchback,5738,0,0.39,7,0,611,510
8133,62,12,Convertible,18233,0,0.84,7,0,580,859
8134,39,5,Hatchback,19692,0,0.72,3,2,686,2287
8135,60,18,SUV,9590,2,0.41,9,0,709,3167
8136,36,3,Sedan,18718,0,0.58,9,0,655,621
8137,25,19,Hatchback,27471,0,0.96,5,0,741,0
8138,69,16,Convertible,8718,0,0.77,9,1,675,1714
8139,25,18,Hatchback,18105,0,0.3,7,0,670,739
8140,59,2,Truck,13201,1,0.37,7,0,628,1389
8141,43,13,Hatchback,10081,0,0.34,9,2,585,3140
8142,65,16,SUV,21054,1,0.86,2,0,637,780
8143,68,12,Hatchback,14929,1,0.68,5,1,729,1770
8144,43,8,Convertible,23962,1,0.95,8,0,660,107
8145,40,0,Hatchback,22942,0,0.18,8,0,630,1379
8146,60,16,Hatchback,25384,0,0.15,3,0,605,1402
8147,30,15,Convertible,9545,0,0.71,5,0,677,221
8148,45,17,Hatchback,10339,0,0.34,4,0,594,929
8149,26,1,Convertible,20353,2,0.71,4,1,668,4089
8150,37,13,SUV,24100,0,0.75,2,0,627,463
8151,73,16,Convertible,9302,0,0.37,6,0,637,835
8152,36,2,SUV,6809,0,0.96,1,0,682,1519
8153,65,1,SUV,10830,0,0.8,8,0,603,908
8154,56,7,Convertible,23381,0,0.43,9,0,650,1344
8155,68,1,Hatchback,21156,0,0.47,5,0,574,1200
8156,29,1,Truck,20869,0,0.74,6,0,644,820
8157,32,8,Convertible,24315,0,0.37,1,0,675,585
8158,48,19,Hatchback,7130,1,0.37,6,0,690,1281
8159,72,5,SUV,9412,0,0.66,1,0,707,1199
8160,31,11,Sedan,15884,1,0.22,5,0,683,2164
8161,28,8,Truck,27897,1,0.99,9,0,630,1243
8162,43,6,Hatchback,7796,0,0.36,5,0,559,1103
8163,59,11,Truck,29132,4,0.44,3,0,700,3702
8164,44,4,Sedan,19007,2,0.3,4,0,624,2025
8165,28,15,Sedan,19965,1,0.68,3,0,578,1081
8166,55,4,Sedan,27707,0,0.15,4,0,744,1041
8167,51,11,Convertible,11745,0,0.94,6,0,647,89
8168,60,19,Truck,17887,1,0.37,3,0,674,2554
8169,36,8,Convertible,10202,0,0.93,5,0,661,1127
8170,23,6,Sedan,6555,0,0.33,7,0,649,1409
8171,63,18,Hatchback,16882,0,0.56,1,0,631,1389
8172,69,19,Sedan,16764,1,0.73,3,0,621,765
8173,55,10,Convertible,29565,0,0.65,6,0,761,1034
8174,66,11,Sedan,9443,2,0.56,2,0,577,2351
8175,59,2,Sedan,18583,1,0.81,8,0,628,1074
8176,45,16,Convertible,13522,0,0.52,7,0,605,671
8177,18,6,Convertible,26089,0,0.4,2,1,676,1977
8178,52,9,Hatchback,15136,0,0.75,5,0,629,384
8179,57,14,Convertible,26223,0,0.94,4,0,625,84
8180,25,1,Hatchback,25342,0,0.64,2,0,682,0
8181,76,12,SUV,26048,0,0.35,4,1,747,1597
8182,69,3,SUV,14876,1,0.79,9,1,608,2929
8183,71,17,Convertible,5746,0,0.79,2,0,572,0
8184,64,0,Sedan,7184,0,0.34,6,0,653,1945
8185,73,1,Truck,29330,0,0.45,4,0,692,555
8186,24,1,Sedan,19052,0,0.23,8,1,639,1376
8187,28,3,Convertible,14576,0,0.17,4,1,682,2601
8188,56,2,Hatchback,26705,1,0.83,9,0,623,1216
8189,78,16,Sedan,14210,1,0.44,3,0,770,1225
8190,21,13,SUV,20079,1,0.35,7,0,681,1686
8191,42,1,Convertible,12148,0,0.33,5,0,626,935
8192,29,15,Sedan,17855,1,0.17,1,0,612,2500
8193,43,10,Sedan,20473,1,0.99,3,0,664,0
8194,55,12,Hatchback,23408,0,0.43,9,0,684,1058
8195,63,0,Hatchback,27557,1,0.25,9,0,585,2685
8196,29,1,Hatchback,14734,0,0.88,5,0,651,19
8197,60,1,Truck,19219,0,0.75,5,0,687,937
8198,68,4,Convertible,24095,1,0.7,4,0,667,1755
8199,70,3,Convertible,16238,1,0.37,4,0,681,2689
8200,54,11,SUV,28402,0,0.47,4,0,725,1174
8201,63,2,SUV,19357,2,0.86,2,0,495,2607
8202,70,19,Convertible,12197,0,0.68,7,0,661,1195
8203,41,9,Sedan,6702,2,0.41,3,0,532,2820
8204,33,19,Convertible,10529,0,0.2,1,0,648,688
8205,74,17,Truck,12216,0,0.91,3,0,715,65
8206,30,9,SUV,17612,0,0.96,9,0,644,693
8207,42,0,SUV,12655,0,0.75,9,1,603,2392
8208,78,5,SUV,10417,0,0.72,7,0,691,972
8209,71,10,Convertible,21133,1,0.58,1,1,657,2231
8210,71,1,SUV,11324,1,0.97,6,0,659,1223
8211,74,6,SUV,25257,0,0.72,1,0,758,110
8212,69,19,Convertible,13313,0,0.17,2,1,575,2666
8213,71,17,Sedan,19459,0,0.18,3,0,618,2149
8214,21,18,SUV,21649,0,0.97,6,0,669,824
8215,28,3,SUV,29603,0,0.95,7,0,711,0
8216,49,12,SUV,26762,0,0.6,8,0,602,980
8217,66,17,Truck,23508,0,0.29,9,1,629,2241
8218,24,19,Convertible,21815,0,0.63,7,0,647,438
8219,63,12,SUV,9974,0,0.79,6,0,642,0
8220,75,18,Truck,25161,0,0.11,5,0,685,1471
8221,28,16,Sedan,28421,0,0.84,2,0,647,963
8222,45,0,Sedan,17723,1,0.52,8,0,682,1147
8223,71,5,Truck,20473,0,0.52,5,0,590,354
8224,58,18,Sedan,6085,0,0.49,2,1,657,1889
8225,40,19,Hatchback,27579,0,0.72,3,0,652,1487
8226,62,0,Sedan,27643,0,0.29,7,0,692,880
8227,40,7,Hatchback,23869,2,0.65,8,1,776,3085
8228,67,16,Truck,20771,1,0.14,5,1,698,2997
8229,45,14,Hatchback,13292,0,0.83,8,1,615,1989
8230,60,17,Sedan,26782,0,0.83,6,0,682,0
8231,64,6,SUV,15346,0,0.38,2,0,647,1025
8232,74,15,Hatchback,26462,0,0.19,2,1,633,2173
8233,43,6,Sedan,12202,0,0.77,8,0,624,493
8234,42,16,SUV,24432,0,0.52,4,0,621,664
8235,71,3,Truck,27886,1,0.93,8,1,593,1723
8236,46,11,Truck,18174,0,0.42,9,0,585,1371
8237,36,12,Convertible,22183,0,0.86,6,0,683,0
8238,50,3,Truck,25206,1,0.12,9,0,632,2776
8239,53,0,Convertible,10611,1,0.8,6,0,659,1484
8240,31,0,Truck,19191,0,0.71,3,1,607,2136
8241,31,6,Truck,27393,1,0.57,8,0,679,1576
8242,52,8,Truck,10263,0,0.92,1,0,615,991
8243,47,0,Convertible,13626,1,0.95,6,1,583,2627
8244,45,15,Convertible,26954,0,0.94,3,0,728,1043
8245,34,17,Hatchback,16996,0,0.64,3,0,660,1115
8246,20,14,Sedan,15805,1,0.57,9,1,634,3313
8247,33,5,Sedan,14107,0,0.34,7,1,640,1816
8248,63,1,Sedan,15467,1,0.25,2,0,632,1673
8249,47,8,Truck,26024,0,0.6,6,0,675,729
8250,69,3,Sedan,26717,0,0.23,4,0,573,1090
8251,46,12,Convertible,13839,0,0.25,7,0,560,1364
8252,62,10,Hatchback,23679,0,0.42,4,1,656,1732
8253,32,12,SUV,17270,0,0.27,7,0,563,1251
8254,63,10,Hatchback,22815,0,0.55,6,1,555,2291
8255,73,18,Sedan,26556,0,0.7,8,0,695,0
8256,42,7,Sedan,18887,2,0.73,7,0,658,2717
8257,68,6,Convertible,7361,0,0.58,9,0,659,1765
8258,55,15,Hatchback,28925,0,0.57,4,0,594,305
8259,59,2,Convertible,17324,0,0.53,9,0,720,1524
8260,76,16,Convertible,5723,1,0.32,5,0,700,1932
8261,64,17,SUV,6547,3,0.69,9,0,582,2805
8262,70,14,Convertible,13275,1,0.69,4,1,645,3058
8263,71,16,Convertible,18405,1,0.33,3,0,630,2778
8264,69,10,SUV,6365,0,0.73,7,0,648,597
8265,75,4,Truck,18659,0,0.87,4,1,704,1117
8266,55,15,Truck,8853,0,0.64,5,1,631,776
8267,40,14,SUV,9682,2,0.21,3,2,699,5246
8268,42,9,Convertible,16391,0,0.39,6,1,563,2213
8269,59,13,Sedan,10960,0,0.18,4,1,619,3258
8270,24,1,Hatchback,29727,0,0.37,1,0,630,1866
8271,39,15,Sedan,29073,0,0.29,2,1,623,1908
8272,34,18,Sedan,26541,0,0.6,8,0,651,1137
8273,35,7,Convertible,24882,0,0.48,4,0,658,262
